example_id,source,source_file,pair_id,change_id,old_text,new_text,combined_text,operation_type,semantic_type,significance_label,high_priority_label,is_gold,is_synthetic,is_weak,label_source,confidence,notes,old_length,new_length,length_delta,relative_length_delta,has_number,has_date,has_deadline_terms,has_obligation_terms,has_refusal_terms,has_document_terms,has_responsibility_terms,has_procedure_terms,has_payment_terms,has_editorial_terms,has_legal_reference,has_modal_verbs,text_complexity_bucket,y_significance,y_high_priority,y_semantic_type,rule_based_label,rule_based_confidence,rule_based_reason,rule_based_requires_manual_review
weak:ruslawod_pair_0030:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0030,chg_1,"ПОСТАНОВЛЕНИЕ СОВЕТА ФЕДЕРАЦИИ ФЕДЕРАЛЬНОГО СОБРАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ О Федеральном законе ""О внесении изменений в отдельные законодательные акты Российс...","ПОСТАНОВЛЕНИЕ СОВЕТА ФЕДЕРАЦИИ ФЕДЕРАЛЬНОГО СОБРАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ О Федеральном законе ""О внесении изменений в отдельные законодательные акты Российс...","ПОСТАНОВЛЕНИЕ СОВЕТА ФЕДЕРАЦИИ ФЕДЕРАЛЬНОГО СОБРАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ О Федеральном законе ""О внесении изменений в отдельные законодательные акты Российс... ПОСТАНОВЛЕНИЕ СОВЕТА ФЕДЕРАЦИИ ФЕДЕРАЛЬНОГО СОБРАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ О Федеральном законе ""О внесении изменений в отдельные законодательные акты Российс...",modified,editorial,editorial,0,0,0,1,real_world_weak_trace,0.4,"Изменение похоже на редакционное или структурное и не меняет смысл по существу. Сработали правила: change_type=editorial, entities=editorial_change.",160,160,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,long,editorial,0,editorial,editorial,1.0,"Изменение похоже на редакционное или структурное и не меняет смысл по существу. Сработали правила: change_type=editorial, normalized_text_equal.",0
weak:ruslawod_pair_0031:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0031,chg_1,"ПОСТАНОВЛЕНИЕ СОВЕТА ФЕДЕРАЦИИ ФЕДЕРАЛЬНОГО СОБРАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ О Федеральном законе ""О внесении изменений в Кодекс Российской Федерации об админис...","ПОСТАНОВЛЕНИЕ СОВЕТА ФЕДЕРАЦИИ ФЕДЕРАЛЬНОГО СОБРАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ О Федеральном законе ""О внесении изменений в Кодекс Российской Федерации об админис...","ПОСТАНОВЛЕНИЕ СОВЕТА ФЕДЕРАЦИИ ФЕДЕРАЛЬНОГО СОБРАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ О Федеральном законе ""О внесении изменений в Кодекс Российской Федерации об админис... ПОСТАНОВЛЕНИЕ СОВЕТА ФЕДЕРАЦИИ ФЕДЕРАЛЬНОГО СОБРАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ О Федеральном законе ""О внесении изменений в Кодекс Российской Федерации об админис...",modified,editorial,editorial,0,0,0,1,real_world_weak_trace,0.4,"Изменение похоже на редакционное или структурное и не меняет смысл по существу. Сработали правила: change_type=editorial, entities=editorial_change.",160,160,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,long,editorial,0,editorial,editorial,1.0,"Изменение похоже на редакционное или структурное и не меняет смысл по существу. Сработали правила: change_type=editorial, normalized_text_equal.",0
weak:ruslawod_pair_0032:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0032,chg_1,МИНИСТЕРСТВО СТРОИТЕЛЬСТВА И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПРИКАЗ Москва 4 апреля 2023 г. № 248/пр О внесении изменений в форму градос...,Министерство юстиции Российской Федерации ЗАРЕГИСТРИРОВАНО Регистрационный № 78202 от 20 мая 2024 г. МИНИСТЕРСТВО СТРОИТЕЛЬСТВА И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙ...,МИНИСТЕРСТВО СТРОИТЕЛЬСТВА И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПРИКАЗ Москва 4 апреля 2023 г. № 248/пр О внесении изменений в форму градос... Министерство юстиции Российской Федерации ЗАРЕГИСТРИРОВАНО Регистрационный № 78202 от 20 мая 2024 г. МИНИСТЕРСТВО СТРОИТЕЛЬСТВА И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙ...,modified,procedure,important,1,0,0,1,real_world_weak_trace,0.4,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure, entities=procedure_change.",160,160,0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,long,important,1,procedure,important,1.0,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure.",0
weak:ruslawod_pair_0033:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0033,chg_1,Министерство юстиции Российской Федерации ЗАРЕГИСТРИРОВАНО Регистрационный № 84324 от 28 ноября 2025 г. МИНИСТЕРСТВО ФИНАНСОВ РОССИЙСКОЙ ФЕДЕРАЦИИ ПРИКАЗ Мос...,Министерство юстиции Российской Федерации ЗАРЕГИСТРИРОВАНО Регистрационный № 84324 от 28 ноября 2025 г. МИНИСТЕРСТВО ФИНАНСОВ РОССИЙСКОЙ ФЕДЕРАЦИИ ПРИКАЗ Мос...,Министерство юстиции Российской Федерации ЗАРЕГИСТРИРОВАНО Регистрационный № 84324 от 28 ноября 2025 г. МИНИСТЕРСТВО ФИНАНСОВ РОССИЙСКОЙ ФЕДЕРАЦИИ ПРИКАЗ Мос... Министерство юстиции Российской Федерации ЗАРЕГИСТРИРОВАНО Регистрационный № 84324 от 28 ноября 2025 г. МИНИСТЕРСТВО ФИНАНСОВ РОССИЙСКОЙ ФЕДЕРАЦИИ ПРИКАЗ Мос...,modified,editorial,editorial,0,0,0,1,real_world_weak_trace,0.4,"Изменение похоже на редакционное или структурное и не меняет смысл по существу. Сработали правила: change_type=editorial, entities=editorial_change.",160,160,0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,long,editorial,0,editorial,editorial,1.0,"Изменение похоже на редакционное или структурное и не меняет смысл по существу. Сработали правила: change_type=editorial, normalized_text_equal.",0
weak:ruslawod_pair_0034:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0034,chg_1,РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За активное участие в работе по подготовке и проведению выборов в органы местного самоуправления Рес...,"РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За большой вклад в дело патриотического и нравственного воспитания молодежи, активное участие в поис...","РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За активное участие в работе по подготовке и проведению выборов в органы местного самоуправления Рес... РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За большой вклад в дело патриотического и нравственного воспитания молодежи, активное участие в поис...",modified,editorial,editorial,0,0,0,1,real_world_weak_trace,0.4,"Изменение похоже на редакционное или структурное и не меняет смысл по существу. Сработали правила: change_type=editorial, entities=editorial_change.",160,160,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,long,editorial,0,editorial,editorial,1.0,Изменение похоже на редакционное или структурное и не меняет смысл по существу. Сработали правила: change_type=editorial.,0
weak:ruslawod_pair_0035:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0035,chg_1,РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За высокие спортивные достижения на XXVII Всемирной зимней универсиаде 2015 года в городе Штрбске-Пл...,"РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За самоотверженность и высокий профессионализм, проявленные в борьбе с коронавирусной инфекцией (COV...","РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За высокие спортивные достижения на XXVII Всемирной зимней универсиаде 2015 года в городе Штрбске-Пл... РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За самоотверженность и высокий профессионализм, проявленные в борьбе с коронавирусной инфекцией (COV...",modified,procedure,important,1,0,0,1,real_world_weak_trace,0.4,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure, entities=procedure_change, important_keywords.",160,160,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,long,important,1,procedure,important,1.0,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure.",0
weak:ruslawod_pair_0036:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0036,chg_1,РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За активное участие в подготовке и проведении церемонии вступления в должность Президента Российской...,РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За достигнутые трудовые успехи и многолетнюю добросовестную работу наградить Почетной грамотой Прези...,РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За активное участие в подготовке и проведении церемонии вступления в должность Президента Российской... РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За достигнутые трудовые успехи и многолетнюю добросовестную работу наградить Почетной грамотой Прези...,modified,obligation,critical,1,0,0,1,real_world_weak_trace,0.4,"Изменение затрагивает ключевые условия применения документа, обязанности, сроки или основания отказа. Сработали правила: change_type=obligation, entities=staff_action, critical_keywords.",160,160,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,long,critical,1,obligation,critical,1.0,"Изменение затрагивает ключевые условия применения документа, обязанности, сроки или основания отказа. Сработали правила: change_type=obligation.",0
weak:ruslawod_pair_0037:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0037,chg_1,РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За активное участие в работе Комиссии по вопросам помилования при Президенте Российской Федерации об...,РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За заслуги в области культуры и многолетнюю плодотворную деятельность объявить благодарность: АВДОНИ...,РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За активное участие в работе Комиссии по вопросам помилования при Президенте Российской Федерации об... РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За заслуги в области культуры и многолетнюю плодотворную деятельность объявить благодарность: АВДОНИ...,modified,document,critical,1,0,0,1,real_world_weak_trace,0.4,"Изменение затрагивает ключевые условия применения документа, обязанности, сроки или основания отказа. Сработали правила: change_type=document.",160,160,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,long,critical,1,document,critical,1.0,"Изменение затрагивает ключевые условия применения документа, обязанности, сроки или основания отказа. Сработали правила: change_type=document.",0
weak:ruslawod_pair_0038:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0038,chg_1,РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За большой вклад в развитие электроэнергетики страны и достигнутые трудовые успехи объявить благодар...,РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За достигнутые трудовые успехи и многолетнюю добросовестную работу наградить Почетной грамотой Прези...,РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За большой вклад в развитие электроэнергетики страны и достигнутые трудовые успехи объявить благодар... РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За достигнутые трудовые успехи и многолетнюю добросовестную работу наградить Почетной грамотой Прези...,modified,obligation,critical,1,0,0,1,real_world_weak_trace,0.4,"Изменение затрагивает ключевые условия применения документа, обязанности, сроки или основания отказа. Сработали правила: change_type=obligation, entities=staff_action, critical_keywords.",160,160,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,long,critical,1,obligation,critical,1.0,"Изменение затрагивает ключевые условия применения документа, обязанности, сроки или основания отказа. Сработали правила: change_type=obligation.",0
weak:ruslawod_pair_0039:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0039,chg_1,РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За заслуги в развитии отечественного авиационного приборостроения объявить благодарность коллективу...,РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За заслуги в становлении и развитии казначейской системы Российской Федерации наградить Почетной гра...,РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За заслуги в развитии отечественного авиационного приборостроения объявить благодарность коллективу... РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За заслуги в становлении и развитии казначейской системы Российской Федерации наградить Почетной гра...,modified,editorial,editorial,0,0,0,1,real_world_weak_trace,0.4,"Изменение похоже на редакционное или структурное и не меняет смысл по существу. Сработали правила: change_type=editorial, entities=editorial_change.",159,160,1,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,long,editorial,0,editorial,editorial,1.0,Изменение похоже на редакционное или структурное и не меняет смысл по существу. Сработали правила: change_type=editorial.,0
weak:ruslawod_pair_0040:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0040,chg_1,РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За многолетнюю добросовестную работу объявить благодарность: БУЯКОВОЙ Ольге Вячеславовне - заместите...,"РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За большой вклад в развитие химической науки, разработку прогрессивных технологий, создание новых ма...","РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За многолетнюю добросовестную работу объявить благодарность: БУЯКОВОЙ Ольге Вячеславовне - заместите... РАСПОРЯЖЕНИЕ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О поощрении За большой вклад в развитие химической науки, разработку прогрессивных технологий, создание новых ма...",modified,editorial,editorial,0,0,0,1,real_world_weak_trace,0.4,"Изменение похоже на редакционное или структурное и не меняет смысл по существу. Сработали правила: change_type=editorial, entities=editorial_change.",160,160,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,long,editorial,0,editorial,editorial,1.0,Изменение похоже на редакционное или структурное и не меняет смысл по существу. Сработали правила: change_type=editorial.,0
weak:ruslawod_pair_0041:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0041,chg_1,"РЕШЕНИЕ КОНСТИТУЦИОННОГО СУДА РОССИЙСКОЙ ФЕДЕРАЦИИ город Санкт-Петербург 24 марта 2022 года Конституционный Суд Российской Федерации, рассмотрев в заседании...","РЕШЕНИЕ КОНСТИТУЦИОННОГО СУДА РОССИЙСКОЙ ФЕДЕРАЦИИ город Санкт-Петербург 23 марта 2023 года Конституционный Суд Российской Федерации, рассмотрев в заседании...","РЕШЕНИЕ КОНСТИТУЦИОННОГО СУДА РОССИЙСКОЙ ФЕДЕРАЦИИ город Санкт-Петербург 24 марта 2022 года Конституционный Суд Российской Федерации, рассмотрев в заседании... РЕШЕНИЕ КОНСТИТУЦИОННОГО СУДА РОССИЙСКОЙ ФЕДЕРАЦИИ город Санкт-Петербург 23 марта 2023 года Конституционный Суд Российской Федерации, рассмотрев в заседании...",modified,procedure,important,1,0,0,1,real_world_weak_trace,0.4,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure, entities=procedure_change, important_keywords.",159,159,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,long,important,1,procedure,important,1.0,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure.",0
weak:ruslawod_pair_0042:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0042,chg_1,УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За достигнутые трудовые успехи и многолетнюю добросовестну...,"УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За заслуги в развитии отечественной культуры и искусства,...","УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За достигнутые трудовые успехи и многолетнюю добросовестну... УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За заслуги в развитии отечественной культуры и искусства,...",modified,procedure,important,1,0,0,1,real_world_weak_trace,0.4,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure, entities=procedure_change.",160,159,1,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,long,important,1,procedure,important,1.0,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure.",0
weak:ruslawod_pair_0043:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0043,chg_1,УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За заслуги перед государством и многолетний добросовестный...,УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За достигнутые трудовые успехи и многолетнюю добросовестну...,УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За заслуги перед государством и многолетний добросовестный... УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За достигнутые трудовые успехи и многолетнюю добросовестну...,modified,procedure,important,1,0,0,1,real_world_weak_trace,0.4,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure, entities=procedure_change.",160,160,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,long,important,1,procedure,important,1.0,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure.",0
weak:ruslawod_pair_0044:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0044,chg_1,УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За большой вклад в развитие отечественной науки и многолет...,УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За активную общественную работу по социальной поддержке ве...,УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За большой вклад в развитие отечественной науки и многолет... УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За активную общественную работу по социальной поддержке ве...,modified,procedure,important,1,0,0,1,real_world_weak_trace,0.4,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure, entities=procedure_change.",160,160,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,long,important,1,procedure,important,1.0,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure.",0
weak:ruslawod_pair_0045:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0045,chg_1,"УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За мужество и самоотверженность, проявленные при исполнени...",УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За достигнутые трудовые успехи и многолетнюю добросовестну...,"УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За мужество и самоотверженность, проявленные при исполнени... УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За достигнутые трудовые успехи и многолетнюю добросовестну...",modified,procedure,important,1,0,0,1,real_world_weak_trace,0.4,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure, entities=procedure_change, important_keywords.",160,160,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,long,important,1,procedure,important,1.0,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure.",0
weak:ruslawod_pair_0046:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0046,chg_1,УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За достигнутые трудовые успехи и большой вклад в укреплени...,УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За большой вклад в развитие российского парламентаризма и...,УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За достигнутые трудовые успехи и большой вклад в укреплени... УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За большой вклад в развитие российского парламентаризма и...,modified,editorial,editorial,0,0,0,1,real_world_weak_trace,0.4,"Изменение похоже на редакционное или структурное и не меняет смысл по существу. Сработали правила: change_type=editorial, entities=editorial_change.",160,159,1,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,long,editorial,0,editorial,editorial,1.0,Изменение похоже на редакционное или структурное и не меняет смысл по существу. Сработали правила: change_type=editorial.,0
weak:ruslawod_pair_0047:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0047,chg_1,"УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За заслуги перед государством, выдающийся вклад в мировую...",УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За достигнутые трудовые успехи и многолетнюю плодотворную...,"УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За заслуги перед государством, выдающийся вклад в мировую... УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За достигнутые трудовые успехи и многолетнюю плодотворную...",modified,procedure,important,1,0,0,1,real_world_weak_trace,0.4,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure, entities=procedure_change.",159,159,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,long,important,1,procedure,important,1.0,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure.",0
weak:ruslawod_pair_0048:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0048,chg_1,УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За заслуги перед государством и многолетний добросовестный...,УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За достигнутые трудовые успехи и многолетнюю плодотворную...,УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За заслуги перед государством и многолетний добросовестный... УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За достигнутые трудовые успехи и многолетнюю плодотворную...,modified,procedure,important,1,0,0,1,real_world_weak_trace,0.4,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure, entities=procedure_change.",160,159,1,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,long,important,1,procedure,important,1.0,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: change_type=procedure.",0
weak:ruslawod_pair_0049:1,real_world_weak_trace,experiments/real_world/real_world_trace.csv,ruslawod_pair_0049,chg_1,"УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За заслуги в укреплении законности, формировании правового...","УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За большой вклад в развитие физической культуры и спорта,...","УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За заслуги в укреплении законности, формировании правового... УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ О награждении государственными наградами Российской Федерации За большой вклад в развитие физической культуры и спорта,...",modified,editorial,editorial,0,0,0,1,real_world_weak_trace,0.4,"Изменение похоже на редакционное или структурное и не меняет смысл по существу. Сработали правила: change_type=editorial, entities=editorial_change.",160,159,1,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,long,editorial,0,editorial,editorial,1.0,Изменение похоже на редакционное или структурное и не меняет смысл по существу. Сработали правила: change_type=editorial.,0
